Latitude,Longitude,LandslideN,Country,Date,Day,Month,Year,Continent,Fatalities,Trigger,Report_1,Source_1,Report_2,Source_2,Report_3,Source_3,Report_4,Source_4,Location_M,Precision,Location_R,geometry,WKT_GEOM
"4,052769498","9,764271286",2910,Cameroon,2011-08-05,5,8,2011,M. Africa,2,rainfall,"A young lady and her daughter were killed earlier Friday 5th August 2011 in their sleep by a landslide that swept into their room.  The tragic incident took place at the Cite de Palmier neighbourhood in Douala. T

he landslide is said to have been provok",http://www.crtv.cm/cont/nouvelles/nouvelles_sola_fr.php?idField=9834&table=nouvelles&sub=societe,,,,,,,Cite des palmiers,"450292,790698",Cite de Palmier neighbourhood in Douala,POINT Z (9.764271286 4.052769498 2910),POINT (9.764271286 4.052769498)
"48,27667831","-69,72154233",53,Canada,2004-05-28,28,5,2004,N. America,2,unknown,Two men were reported missing by the Surete du Quebec after a landslide swept them into Lac Paradis in the Cote-Nord region yesterday morning.,http://www.canada.com/montreal/montrealgazette/news/montreal/story.html?id=b3bed619-5b3c-4126-950b-831e0cd6c086,,,,,,,Lac Paradis,"17814154,1188","Lac Paradis, Cote-Nord",POINT Z (-69.72154233 48.27667831 53),POINT (-69.72154233 48.27667831)
"45,4853025","-73,60061989",3806,Canada,2013-09-23,23,9,2013,N. America,1,construction,"A 34-year-old construction worker is dead after a landslide crushed him at a Westmount job site.

The man was buried by earth after a wall that was built specifically to prevent soil from sliding gave way.

""At the arrival of the fire department and Urge",http://news.ca.msn.com/local/montreal/westmount-landslide-kills-34-year-old-construction-worker,,,,,,,Westmount,"4041776,47802",Westmount,POINT Z (-73.60061989 45.4853025 3806),POINT (-73.60061989 45.4853025)
"-36,92806965","-73,02443454",711,Chile,2006-07-12,12,7,2006,S. America,7,rainfall,"At least 12 people were dead or missing in southern Chile in swollen rivers and landslides set off by heavy rains, government officials and local media said on Wednesday.  The government declared the Bio Bio region 300 miles (500 km) south of the capital",http://www.alertnet.org/thenews/newsdesk/N12265450.htm,"At least 12 people, including three firemen and a police officer doing rescue work, died or were missing after heavy rains triggered swollen rivers and landslides in southern Chile, officials said on Wednesday.  Chilean President Michelle Bachelet travel",http://www.alertnet.org/thenews/newsdesk/N12289984.htm,,,,,Chiguayante,"11134374,2348","Chiguayante, near Concepcion, Bio Bio",POINT Z (-73.02443454 -36.92806965 711),POINT (-73.02443454 -36.92806965)
"-36,92806965","-73,02443454",712,Chile,2006-07-12,12,7,2006,S. America,3,rainfall,"At least 12 people were dead or missing in southern Chile in swollen rivers and landslides set off by heavy rains, government officials and local media said on Wednesday.  The government declared the Bio Bio region 300 miles (500 km) south of the capital",http://www.alertnet.org/thenews/newsdesk/N12265450.htm,"At least 12 people, including three firemen and a police officer doing rescue work, died or were missing after heavy rains triggered swollen rivers and landslides in southern Chile, officials said on Wednesday.  Chilean President Michelle Bachelet travel",http://www.alertnet.org/thenews/newsdesk/N12289984.htm,,,,,Chiguayante,"11134374,2348","Chiguayante, near Concepcion, Bio Bio",POINT Z (-73.02443454 -36.92806965 712),POINT (-73.02443454 -36.92806965)
"-39,28860255","-72,22878686",2250,Chile,2010-02-27,27,2,2010,S. America,2,earthquake,"As the EQ was in the coast, most landsliding have been along the shore cliffs, and of course along road cuts. In the main range of the Andes, so far we have only got information of rock falls and small slides, given the greater distance to the rupture. S","Email from Dr Sergio Sepulveda, University of Chile",,,,,,,Villarrica,"4800258,63814",Villarrica,POINT Z (-72.22878686 -39.28860255 2250),POINT (-72.22878686 -39.28860255)
"-22,09376692","-70,19965106",4447,Chile,2015-08-09,9,8,2015,S. America,5,rainfall,"On other issue, I don´t know if you have recorded for your database the mudflows event in Tocopilla, northern Chile on 9 August. The death toll is 5. (3 originally plus two missing that were found in the last few days). It was a big storm in most of nor",S. Sepulveda pers comm,,,,,,,Tocopilla,"3229129,19347",Tocopilla,POINT Z (-70.19965106 -22.09376692 4447),POINT (-70.19965106 -22.09376692)
"39,93309358","116,1760169",3306,China,2012-07-21,21,7,2012,E. Asia,2,rainfall,"Two people died and one was injured after a landslide Saturday evening engulfed a small store in Shijingshan district.

The victims were a couple who rented the store in Zhaoshan residential community, and a girl in her 20s hired as a salesgirl.

The gir",http://www.globaltimes.cn/content/722660.shtml,,,,,,,Shijingshan,"84335677,3944","Shijingshan district, Beijing",POINT Z (116.1760169 39.93309358 3306),POINT (116.1760169 39.93309358)
"30,5214261","105,595852",3646,China,2013-06-29,29,6,2013,E. Asia,1,rainfall,"Two people died and five others are missing in southwest China's Sichuan Province after torrential rain triggered flooding and landslides in the region on Sunday, local authorities said.

The downpours that hit some regions in the province have left two",http://english.cri.cn/6909/2013/06/30/2561s773145.htm,,,,,,,Chuanshan,"604021745,991","Chuanshan District, Suining City, Sichuan",POINT Z (105.595852 30.5214261 3646),POINT (105.595852 30.5214261)
"18,82624434","109,5107613",31,China,2004-04-18,18,4,2004,E. Asia,1,construction,"The four workers were working inside a water diversion tunnel with a local hydropower station in Maoyang Township, Wuzhishan City",http://news.xinhuanet.com/english/2004-04/20/content_1429685.htm,,,,,,,Wuzhishan,"1128258322,8","Maoyang Township, Wuzhishan City, Hainan",POINT Z (109.5107613 18.82624434 31),POINT (109.5107613 18.82624434)
"25,20096609","99,06504992",121,China,2004-07-22,22,7,2004,E. Asia,4,unknown,"In Baoshan city, the landslide on July 22 has left one dead andthree missing in Longyang district. Enditem",http://news.xinhuanet.com/english/2004-07/31/content_1688100.htm,,,,,,,Longyang,"4850031588,53","Longyang district, Baoshan city",POINT Z (99.06504992 25.20096609 121),POINT (99.06504992 25.20096609)
"24,5159331","117,9898169",209,China,2004-10-29,29,10,2004,E. Asia,2,unknown,"Rescuers have made little progress in their search for two workers trapped by a mud-rock flow Saturday at quarry in Xiamen, a coastal city of east China's Fujian Province.   The whereabouts of the two miners remain unknown and rescue effort has been slug",http://news.xinhuanet.com/english/2004-11/02/content_2167850.htm,,,,,,,Haicang,"216859708,187","Haicang town of Haicang District, Xiamen, Fujian *",POINT Z (117.9898169 24.5159331 209),POINT (117.9898169 24.5159331)
"37,08258402","80,91530755",356,China,2005-06-20,20,6,2005,E. Asia,3,rainfall,"Three people in Hotan, in northwest China's Xinjiang Uygur Autonomous Region, were recently killed by mudflows led by around-the-clock downpours and floods, latest official statistics show.      Most of the counties and cities in Hotan, a drought-hit are",http://news.xinhuanet.com/english/2005-06/21/content_3114626.htm,,,,,,,Hotan,"248259917327,0","Hotan, Xinjiang Uygur Autonomous Region",POINT Z (80.91530755 37.08258402 356),POINT (80.91530755 37.08258402)
"34,50849355","113,4327209",422,China,2005-07-29,29,7,2005,E. Asia,2,rainfall,"In Xinmi, a tourist attraction in Central China's Henan Province, two tourists are still missing after being swept away as a result of landslides during heavy rain on Friday.A 10-member tourist team became stranded at the scenic spot in Xinmi by the unex",,,,,,,,Xinmi,"998125732,816","Xinmi, Henan Province",POINT Z (113.4327209 34.50849355 422),POINT (113.4327209 34.50849355)
"30,70403964","108,4056541",471,China,2005-08-28,28,8,2005,E. Asia,2,rainfall,"Floods triggered by torrential rains have killed six people and left three missing over the past two days in southwest China's Chongqing Municipality, according to the municipal disaster relief office.  Rainstorms began inundating the municipality on Sat",http://news.xinhuanet.com/english/2005-08/29/content_3418096.htm,,,,,,,Wanzhou,"3469073883,44","Wanzhou, Chongqing Municipality",POINT Z (108.4056541 30.70403964 471),POINT (108.4056541 30.70403964)
"42,38991022","89,82748287",693,China,2006-07-04,4,7,2006,E. Asia,10,rainfall,"Rescuers have found the bodies of five builders who went missing in a mud-rock flow on Tuesday in northwest China's Xinjiang Uygur Autonomous Region, bringing the death toll of the accident to ten, local government sources confirmed on Friday.      Mud-r",http://news.xinhuanet.com/english/2006-07/05/content_4797510.htm,,,,,,,Turpan,"69516105271,5",Turpan Prefecture of Xinjiang Uygur Autonomous Re*,POINT Z (89.82748287 42.38991022 693),POINT (89.82748287 42.38991022)
"34,40660733","109,8031806",832,China,2006-10-06,6,10,2006,E. Asia,12,rainfall,"Four more bodies were recovered early Monday in a landslide in northwest China, bringing the death toll to 11, with one person still missing, rescuers said on Monday.  The landslide occurred at 9:30 a.m. Friday at Gaolou Village in Huaxian County, Shaanx",http://www.chinadaily.com.cn/china/2006-10/09/content_703907.htm,"Rescuers on Tuesday found the corpse of a missing villager killed in Friday's landslide in northwest China's Shaanxi Province, bringing the final death toll to 12.    The rescue operation was declared closed, and reconstruction work has begun, according",,,,,,Huaxian,"1137972953,69","Gaolou Village, Huaxian County, Shaanxi",POINT Z (109.8031806 34.40660733 832),POINT (109.8031806 34.40660733)
"29,62416531","106,3680938",1015,China,2007-06-06,6,6,2007,E. Asia,1,construction,A driver of an excavator was killed and 86 households were evacuated after part of a construction site collapsed in southwest China's Chongqing Municipality.      The incident occurred at 3:30 p.m. on Wednesday at a construction site in Shapingba Distric,http://news.xinhuanet.com/english/2007-06/06/content_6207825.htm,,,,,,,Shapingba,"398231889,261","Shapingba District, Chogqing",POINT Z (106.3680938 29.62416531 1015),POINT (106.3680938 29.62416531)
"31,9041712","120,6276293",1229,China,2007-10-08,8,10,2007,E. Asia,6,rainfall,Six people were killed when a wall collapsed in a city of east China's Jiangsu Province on Monday.     The accident took place at 1:50 a.m. when wind and sudden torrential rain toppled down the south wall of a technology company's construction site in Zh,http://news.xinhuanet.com/english/2007-10/08/content_6847246.htm,,,,,,,Zhangjiagang,"1007951958,85","Zhangjiagang Port, Jiangsu Province",POINT Z (120.6276293 31.9041712 1229),POINT (120.6276293 31.9041712)
"26,98905723","98,86144243",1942,China,2009-08-01,1,8,2009,E. Asia,3,rainfall,"Rain storms hit southwest and central China, leaving three dead, two injured and one missing, local authorities said on Saturday.       The landslide triggered by rain storm hit Fugong County in southwest China's Yunnan province at 5:30 a.m. Saturday, le",http://news.xinhuanet.com/english/2009-08/01/content_11810486.htm,"Four days of torrential rain have triggered fatal mudslides in southwestern Sichuan Province.

According to state television nine people have been killed. Evacuations are underway with more rain forecast over the next couple of days.

And in central Hub",http://english.ntdtv.com/ntdtv_en/ns_china/2009-08-03/219195402224.html,,,,,Fugong,"2767514728,59",Fugong County in southwest China's Yunnan province,POINT Z (98.86144243 26.98905723 1942),POINT (98.86144243 26.98905723)
"36,07390057","103,8759489",2020,China,2009-09-14,14,9,2009,E. Asia,3,rainfall,"RESCUERS have retrieved three bodies from the debris of a landslide that occurred this morning in Lanzhou, capital of northwest China's Gansu Province.

The exact number of victims in the landslide that occurred at 5:50 am, remained unknown.

Witnesses s",http://www.shanghaidaily.com/sp/article/2009/200909/20090914/article_413761.htm,,,,,,,Chengguan,"208649321,214","Chengguan District, Lanzhou, Gansu",POINT Z (103.8759489 36.07390057 2020),POINT (103.8759489 36.07390057)
"32,34294879","119,5552391",2202,China,2010-01-17,17,1,2010,E. Asia,8,earthquake,"Seven people died and one was missing in landslides triggered by a low-grade earthquake in southwestern China at the weekend, the government said Monday.

The quake struck the Guangling district of Guizhou province at 5:35 pm (0935 GMT) on Sunday, said a",http://www.google.com/hostednews/afp/article/ALeqM5iS3krwKuLsrAkl4Mt0kiUwvYm3eA,,,,,,,Guangling,"344691637,713",Guangling district of Guizhou province,POINT Z (119.5552391 32.34294879 2202),POINT (119.5552391 32.34294879)
"26,58450487","118,2472055",2375,China,2010-06-14,14,6,2010,E. Asia,24,rainfall,"At least 24 people are missing after flash floods and landslides triggered by heavy rains engulfed two vehicles in east China's Fujian Province Monday, a local official said.

Only seven people have been rescued from the muddy torrents after a bus and a",http://news.xinhuanet.com/english2010/china/2010-06/15/c_13350635.htm,"Six bodies have been recovered after landslides and flash floods triggered by heavy rains engulfed two vehicles in east China's Fujian Province, but 18 others remained missing, local authorities said Tuesday.

Only seven people have been rescued from the",http://news.xinhuanet.com/english2010/china/2010-06/15/c_13352035.htm,,,,,Yanping,"2670618439,7","Yanping District, Nanping City, Fujian",POINT Z (118.2472055 26.58450487 2375),POINT (118.2472055 26.58450487)
"32,81299644","108,8890451",2457,China,2010-07-18,18,7,2010,E. Asia,29,rainfall,"In Ankang alone, two major landslides occurred Sunday night, leaving 14 dead and 35 others missing.",http://news.xinhuanet.com/english2010/china/2010-07/21/c_13407654.htm,"At least 20 people are missing after landslides struck a mountainous county of northwest China's Shaanxi Province Sunday night, local authorities said Monday.

Landslides and mud-rock flows struck several villages in Langao County at 10:30 p.m. Sunday af",http://news.xinhuanet.com/english2010/china/2010-07/19/c_13404255.htm,,,,,Hanbin,"3645389643,09","Qiyan village in Hanbin District , Ankang, Shaanxi",POINT Z (108.8890451 32.81299644 2457),POINT (108.8890451 32.81299644)
"25,20096609","99,06504992",2563,China,2010-09-01,1,9,2010,E. Asia,48,rainfall,"Three people are dead and 57 are missing after landslides hit a village in Baoshan City of southwest China's Yunnan Province late Wednesday, local government said Thursday.

The landslides battered Wama Village of Longyang District, at about 10:20 p.m.,",http://news.xinhuanet.com/english2010/china/2010-09/02/c_13474338.htm,"The death toll from mudslides that hit a village in southwest China's Yunnan Province Wednesday has climbed to 12, and 36 are still missing, the rescue headquarters said Thursday.

By 9:30 p.m. Thursday, rescuers had saved 23 people from the rubble of ho",http://news.xinhuanet.com/english2010/china/2010-09/03/c_13475845.htm,"The death toll from mudslides that hit a village in southwest China's Yunnan Province Wednesday has climbed to 15, and 33 are still missing, the rescue headquarters said Friday.

Eight people were injured and are in stable condition after the accident, w",http://news.xinhuanet.com/english2010/china/2010-09/03/c_13477078.htm,"The death toll from rain-triggered landslides that hit a remote village in southwestern China rose to 24, with another 24 people still missing, state-run Xinhua news agency reported Saturday.",http://www.google.com/hostednews/afp/article/ALeqM5gqgR9pOAyxhaLxcCaRL84kGN4qug,Longyang,"4850031588,53","Hedong (Wama) Village of Longyang District, Baosh*",POINT Z (99.06504992 25.20096609 2563),POINT (99.06504992 25.20096609)
