WKT_GEOM,NEW DATASET,ID,OLD DATASET,OLD ID,VERSION,COUNTRY,ACCURACY,START DATE,END DATE,TYPE,TRIGGER,AFFIDABILITY,PSV,DCMV,FATALITIES,INJURIES,NOTES,LINK
POINT (-119.095350191 37.7689046990001),UGLC,CALC,COOLR_R,13846,2019,United States,1000.0,2018/07/31,2018/07/31,mudslide,ND,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: 4092-4290 CA-158, June Lake, California, 93529, description: A mudslide occurred on the North side of the June Lake Loop near frontier pack station in Yosemite National Park.",Source: http://www.norcalfishingnews.com/fish_reports/136717/rush-creek-mudslide.php
POINT (106.615300099 16.8042599570001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Huong Hua Quang Tri Vietnam 2020",Source: https://doi.org/10.1002/gdj3.145
POINT (23.832009563 37.8120998210001),UGLC,CALC,COOLR_R,ND,2019,Greece,ND,2000/12/01,2000/12/01,rock fall,ND,10,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Fall of rock fragments",Source: https://doi.org/10.3390/land10020148
POINT (103.373176745 22.166926834),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Sin Ho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (47.8534000000001 -22.3385999999999),UGLC,CALC,COOLR_R,9648,2019,Madagascar,50000.0,2016/05/13,2016/05/13,ND,ND,9,CALC,CALC,7.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Manjavela, in the district of Vohipeno, description: On Friday, a tragedy occurred in the gold deposit site Manjavela, in the district of Vohipeno. In fact, a landslide surprised ten miners at the bottom of the trench in which they sought the precious metal. Result, seven of them are buried dead while thre",Source: http://www.la-depeche.info/faits-divers/vohipeno-un-eboulement-tue-sept-personnes-dans-un-gisement-dor/
POINT (-121.2328 44.7633000000001),UGLC,CALC,COOLR_R,8740,2019,United States,0.0,2012/01/08,2012/01/08,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: US 26, milepost 105, description: ND",Source: ND
POINT (93.834297598 23.707569431),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (80.1540209250001 6.51972497500003),UGLC,CALC,COOLR_R,9792,2019,Sri Lanka,5000.0,2017/05/25,2017/05/25,slide,ND,9,CALC,CALC,6.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: at Mawathawatta in Agalawatta, description: Landslide near Agalawatta kills multiple",Source: http://www.sundaytimes.lk/article/1022689/two-landslides-leave-13-dead-several-missing
POINT (93.8892759290001 23.482095057),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (102.343226759 19.6859802910001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Xieng Ngeun Luang Prabang Laos 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-76.810198 2.45267100000007),UGLC,CALC,COOLR_R,10792,2019,Colombia,1000.0,2016/11/08,2016/11/08,slide,rainfall,7,CALC,CALC,9.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Y:2.452671 X:-76.810198, description: A landslide has killed nine people in southwestern Colombia, emergency services said.  The landslide in the rural town of El Tambo left ""a total today of nine dead and three injured,"" the National Risk Management Unit said in a statement.  The landslide",Source: http://www.newindianexpress.com/world/2016/nov/09/colombia-landslide-kills-nine-rescuers-1536672.html
POINT (-75.2309999999999 40.6634),UGLC,CALC,COOLR_R,4771,2019,United States,1000.0,2013/03/12,2013/03/12,slide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: The West End Of The Chrin Brothers Inc. Sanitary Landfill, Williams Township, description: Williams Township residents and other motorists can once again travel on Industrial Drive, a throughway closed much of the year after a mudslide from the neighboring landfill caused unsafe conditions. The road was reopened this morning, a few days before",Source: http://www.lehighvalleylive.com/easton/index.ssf/2013/12/williams_townships_industrial.html
POINT (-119.03961 35.356143),UGLC,CALC,COOLR_R,12965,2019,United States,10000.0,2017/09/03,2017/09/03,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Golden State Highway Bakersfield, CA 93309, description: Hundreds of cars are at a complete standstill because both directions of Highway 99 are shut down just south of Bakersfield.  The highway was closed due to a mudslide, downed power lines and several traffic accidents following a storm that passed through",Source: https://abc30.com/traffic/highway-99-traffic-near-bakersfield-backed-up-for-hours-due-to-severe-weather/2373611/
POINT (104.8433 19.2675),UGLC,CALC,COOLR_R,72,2019,Vietnam,ND,2007/05/07,2007/05/07,mudslide,rainfall,10,CALC,CALC,3.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Central Vietnam, Nghe An Province, description: 3 killed, 13 injured - Nghe An is 300km south of Hanoi",Source: http://news.ninemsn.com.au/article.aspx?id=265394
POINT (80.2123000000001 29.5798),UGLC,CALC,COOLR_R,4240,2019,India,10000.0,2012/03/04,2012/03/04,slide,ND,9,CALC,CALC,2.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Pithoragarh district, Uttarakhand, description: Dehra Dun, Mar 5 (PTI) A labourer couple were buried alive and another person was injured when landslides hit an under-construction road in Pithoragarh district, police said today. The incident occured in the hilly region on Manmanle-Dobans road of the d",Source: http://ibnlive.in.com/generalnewsfeed/news/two-buried-one-injured-in-landslide/971189.html
POINT (98.2825968910001 16.852159402),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hpa-An Kayin Myanmar 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-84.1349 9.88600000000002),UGLC,CALC,COOLR_R,2680,2019,Costa Rica,5000.0,2010/11/04,2010/11/04,complex,rainfall,9,CALC,CALC,23.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Cerro Pico Blanco mountain, Las Lajas(?), San Antonio de Escazu, San Jose, description: Officials in Costa Rica worked Friday to mop up the damage after heavy rain and mud slides buried homes and killed at least 23 people in the Central American country, authorities said.  Crews have found at least 20 people who were buried alive Thursday a",Source: http://articles.cnn.com/2010-11-05/world/costa.rica.fatal.mudslides_1_mud-slides-drinking-or-cooking-safe-water-supplies?_s=PM:WORLD
POINT (93.569478985 22.3353573480001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hakha Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (107.2327 16.5489000000001),UGLC,CALC,COOLR_R,851,2019,Vietnam,50000.0,2008/10/17,2008/10/17,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Thua Thien-Hue to Quang Tri, description: Flood-triggered landslides and whirlwinds have also forced local schools to shut down, At least five people have been reported dead, hundreds of houses have lost their roofs, traffic to many areas have been cut off, and thousands of households faced heav",Source: http://www.thanhniennews.com/society/?catid=3&newsid=42970
POINT (93.8429452190001 23.0133406750001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (108.02 36.0400000000001),UGLC,CALC,COOLR_R,628,2019,China,ND,2008/07/05,2008/07/05,slide,rainfall,10,CALC,CALC,6.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Shaanxi province, description: The loose soil from a hill flattened the houses where nine people were living",Source: http://economictimes.indiatimes.com/News/PoliticsNation/Landslide_claims_six_in_China/articleshow/3202624.cms
POINT (101.711 3.22940000000006),UGLC,CALC,COOLR_R,4607,2019,Malaysia,1000.0,2012/11/03,2012/11/03,slide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Block F1, Gombak, Kuala Lumpur, description: About 150 residents of Block F1 of the Gombak Police District Headquarters here had to vacate their homes due to a landslide close to their quarters last night.",Source: http://www.nst.com.my/latest/residents-evacuated-after-landslide-1.166426
POINT (-123.767061 39.9171480000001),UGLC,CALC,COOLR_R,10222,2019,United States,1000.0,2017/03/09,2017/03/09,rock fall,climate,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: US 101, Leggett, California 95585, description: A rockslide six miles north of Leggett closed U.S. 101 on Thursday evening. Officials hope to have the road open to one-way traffic early this afternoon, according to a Caltrans alert issued Friday morning.The slide spilled over and brought down a catchm",Source: http://www.triplicate.com/news/localnews/5139203-151/rockslide-closes-101-north-of-leggett
POINT (-123.8387 42.9627),UGLC,CALC,COOLR_R,8254,2019,United States,0.0,2014/12/21,2014/12/21,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: OR 42, milepost 44, description: ND",Source: ND
POINT (104.994998857 20.9313952380001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Da Bac Hoa Binh Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (75.6414 35.3063000000001),UGLC,CALC,COOLR_R,1941,2019,Pakistan,ND,2010/06/04,2010/06/04,slide,rainfall,10,CALC,CALC,8.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Momanpa village(?) (Kaindiric?, Taleema?), Skardu, Kharming(?), description: Eight people including five women have been killed and more than 10 sustained serious injurious in a landslide here in Kharming on Friday.  According to media reports, land slide occurred in Momanpa village of Kharming Skardu killing 8 people inlcuding f",Source: http://www.nation.com.pk/pakistan-news-newspaper-daily-english-online/Politics/04-Jun-2010/8-killed-10-injured-in-Skardu-landslide
POINT (-75.1750048069999 4.37749526000005),UGLC,CALC,COOLR_R,13446,2019,Colombia,0.0,2012/01/26,2012/01/26,ND,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Vereda Ramos y Astilleros, Ibagué, Tolima, Colombia, description: {""Fuente"":""Servicio GeolÃ³gico Colombiano (SIMMA)"",""Sitio"":""Vereda Ramos y Astilleros"",""Tipo_de_Mo"":""      Deslizamiento"",""Subtipo_de"":""Sin catalogar"",""Código_Cob"":"" "",""Categoria"":""Cultivos anuales o transitorios"",""Símbolo_un"":""Qflarca"",""Nombre_Uni"":",Source: https://www.researchgate.net/publication/328229319_Spatio-temporal_distribution_of_slides_1999-2015_in_Combeima_s_River_hydrographic_basin_Colombia
POINT (94.3136000000001 25.0118000000001),UGLC,CALC,COOLR_R,8900,2019,India,25000.0,2016/07/07,2016/07/07,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Imphal-Ukhrul sector of National Highway 102, Manipur, India, description: Estimated Date. Heavy landslide along the busy Imphal-Ukhrul sector of the National Highway 102 hampered vehicular traffic along the route forcing passenger buses to stop normal services since the last four days.  However smaller-sized vehicles such as c",Source: http://www.easternmirrornagaland.com/landslide-hampers-nh-102-traffic-restored/
POINT (22.0247639950001 41.396690311),UGLC,CALC,COOLR_R,12979,2019,The Former Yugoslav Republic of Macedonia,ND,1956/01/01,2023/01/01,ND,ND,10,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: unpopulated, description: ND","Source: Peshevski, I., Jovanovski, M., & Nedelkovska, N. (2018). Landslides in Republic of Macedonia. Unpublished raw data, Ss. Cyril and Methodius University in Skopje,  Skopje,  MK."
POINT (96.8992419200001 25.1841911400001),UGLC,CALC,COOLR_R,12074,2019,Myanmar,0.0,1956/01/01,2023/01/01,slide,ND,2,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: no significant slope",Source: https://servir.adpc.net/
POINT (93.8984035340001 23.230945567),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-75.253605072 4.41389504100005),UGLC,CALC,COOLR_R,13415,2019,Colombia,0.0,2006/10/11,2006/10/11,ND,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Sin determinar, Ibagué, Tolima, Colombia, description: {""Fuente"":""Servicio GeolÃ³gico Colombiano (SIMMA)"",""Sitio"":""Sin determinar"",""Tipo_de_Mo"":""      Deslizamiento"",""Subtipo_de"":""Sin catalogar"",""Código_Cob"":"" "",""Categoria"":""Zonas urbanas"",""Símbolo_un"":""Qflarca"",""Nombre_Uni"":""DepÃ³sitos Consolidados y",Source: https://www.researchgate.net/publication/328229319_Spatio-temporal_distribution_of_slides_1999-2015_in_Combeima_s_River_hydrographic_basin_Colombia
POINT (97.94829767 15.1381279600001),UGLC,CALC,COOLR_R,12489,2019,Myanmar,0.0,1956/01/01,2023/01/01,slide,ND,2,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://servir.adpc.net/
POINT (98.1203389230001 16.9314939170001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hpa-An Kayin Myanmar 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-111.741 40.4338000000001),UGLC,CALC,COOLR_R,5038,2019,United States,25000.0,2013/07/06,2013/07/06,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: American Fork Canyon Entrance, Ut, description: A short-lived but intense rain burst triggered three slides of mud and boulders in American Fork Canyon on Sunday afternoon. Tours at Timpanogos Cave were sold, and cooler temperatures in the canyon made it a popular attraction on Sunday, but all cars we",Source: http://www.heraldextra.com/news/local/north/american-fork/mudslides-close-american-fork-canyon/article_bbe02f01-9c76-58e7-8d83-0e99ac604cf3.html
POINT (5.35190000000006 48.5111000000001),UGLC,CALC,COOLR_R,9250,2019,France,5000.0,2016/01/26,2016/01/26,slide,human,9,CALC,CALC,1.0,1.0,"Cooperative Open Online Landslide Repository - NASA, locality: Bure, description: One person was killed and another injured today by a tunnel collapse within an underground laboratory operated by French waste management agency Andra. The laboratory, near Bure in the Meuse/Haute Marne area, is assessing the site for its suitability to",Source: http://www.world-nuclear-news.org/RS-Fatal-landslide-at-planned-French-repository-site-2601165.html
POINT (103.604324024 22.7327914750001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Bat Xat Lao Cai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.618996441 27.0476864280001),UGLC,CALC,COOLR_R,9933,2019,India,1000.0,2017/06/30,2017/06/30,slide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Jollang, Itanagar Sub-District, Papum Pare, Arunachal Pradesh, 791123, description: Gyan Mission Orphanage at Jollang is also on the verge of caving in as a major chunk of earth was washed away by Friday night’s heavy rainfall throughout Itanagar, which caused numerous landslides and floods.",Source: http://www.arunachaltimes.in/nature-unleashes-fury-leaves-trail-of-devastation-in-itanagar/
POINT (103.34306894 22.7093260550001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phong Tho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (106.649533531 16.7146669750001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Huong Hua Quang Tri Vietnam 2020",Source: https://doi.org/10.1002/gdj3.145
POINT (104.058828525 21.7960540880001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Mu Chang Chai Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (76.7937000000001 11.3484),UGLC,CALC,COOLR_R,451,2019,India,10000.0,2008/02/13,2008/02/13,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Alwarpet in Coonoor, description: 2 injured",Source: http://www.hindu.com/thehindu/holnus/004200802131242.htm
POINT (104.769375222 21.053852641),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (-95.6457 35.1087000000001),UGLC,CALC,COOLR_R,6952,2019,United States,5000.0,2015/06/18,2015/06/18,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: The mudslide took out a high line pole...Those were only a couple of problems that resulted after eight inches of rain fell on the McAlester area over a seven-day period",Source: http://www.mcalesternews.com/news/local_news/heavy-rains-bring-mudslide-highway-closure/article_37f53eb3-0afb-56a8-b9fd-30ab091d9367.html
